date,state,fips,cases,deaths,daily cases,daily deaths
2022-03-21,Mississippi,28,793635,12336,245.0,6.0
2022-03-22,Mississippi,28,793741,12368,106.0,32.0
2022-03-23,Mississippi,28,793870,12369,129.0,1.0
2022-03-24,Mississippi,28,793960,12369,90.0,0.0
2022-03-25,Mississippi,28,794093,12378,133.0,9.0
2022-03-26,Mississippi,28,794093,12378,0.0,0.0
2022-03-27,Mississippi,28,794093,12378,0.0,0.0
2022-03-28,Mississippi,28,794225,12383,132.0,5.0
2022-03-29,Mississippi,28,794292,12396,67.0,13.0
2022-03-30,Mississippi,28,794427,12396,135.0,0.0
2022-03-31,Mississippi,28,794558,12397,131.0,1.0
2022-04-01,Mississippi,28,794721,12399,163.0,2.0
2022-04-02,Mississippi,28,794721,12399,0.0,0.0
2022-04-03,Mississippi,28,794721,12399,0.0,0.0
2022-04-04,Mississippi,28,795164,12402,443.0,3.0
2022-04-05,Mississippi,28,795298,12407,134.0,5.0
2022-04-06,Mississippi,28,795408,12410,110.0,3.0
2022-04-07,Mississippi,28,795613,12410,205.0,0.0
2022-04-08,Mississippi,28,795824,12413,211.0,3.0
2022-04-09,Mississippi,28,795824,12413,0.0,0.0
2022-04-10,Mississippi,28,795824,12413,0.0,0.0
2022-04-11,Mississippi,28,795824,12413,0.0,0.0
2022-04-12,Mississippi,28,796023,12414,199.0,1.0
2022-04-13,Mississippi,28,796139,12420,116.0,6.0
2022-04-14,Mississippi,28,796262,12421,123.0,1.0
2022-04-15,Mississippi,28,796348,12422,86.0,1.0
2022-04-16,Mississippi,28,796348,12422,0.0,0.0
2022-04-17,Mississippi,28,796348,12422,0.0,0.0
2022-04-18,Mississippi,28,796496,12424,148.0,2.0
2022-04-19,Mississippi,28,796546,12429,50.0,5.0
2022-04-20,Mississippi,28,796645,12432,99.0,3.0
2022-04-21,Mississippi,28,796740,12432,95.0,0.0
2022-04-22,Mississippi,28,796840,12436,100.0,4.0
2022-04-23,Mississippi,28,796840,12436,0.0,0.0
2022-04-24,Mississippi,28,796840,12436,0.0,0.0
2022-04-25,Mississippi,28,796840,12436,0.0,0.0
2022-04-26,Mississippi,28,797161,12436,321.0,0.0
2022-04-27,Mississippi,28,797249,12439,88.0,3.0
2022-04-28,Mississippi,28,797413,12443,164.0,4.0
2022-04-29,Mississippi,28,797575,12444,162.0,1.0
2022-04-30,Mississippi,28,797575,12444,0.0,0.0
2020-03-07,Missouri,29,1,0,,
2020-03-08,Missouri,29,1,0,0.0,0.0
2020-03-09,Missouri,29,1,0,0.0,0.0
2020-03-10,Missouri,29,1,0,0.0,0.0
2020-03-11,Missouri,29,1,0,0.0,0.0
2020-03-12,Missouri,29,2,0,1.0,0.0
2020-03-13,Missouri,29,4,0,2.0,0.0
2020-03-14,Missouri,29,5,0,1.0,0.0
2020-03-15,Missouri,29,5,0,0.0,0.0
2020-03-16,Missouri,29,9,0,4.0,0.0
2020-03-17,Missouri,29,16,0,7.0,0.0
2020-03-18,Missouri,29,21,1,5.0,1.0
2020-03-19,Missouri,29,35,1,14.0,0.0
2020-03-20,Missouri,29,73,3,38.0,2.0
2020-03-21,Missouri,29,93,3,20.0,0.0
2020-03-22,Missouri,29,130,3,37.0,0.0
2020-03-23,Missouri,29,183,4,53.0,1.0
2020-03-24,Missouri,29,255,5,72.0,1.0
2020-03-25,Missouri,29,384,8,129.0,3.0
2020-03-26,Missouri,29,508,8,124.0,0.0
2020-03-27,Missouri,29,670,9,162.0,1.0
2020-03-28,Missouri,29,837,11,167.0,2.0
2020-03-29,Missouri,29,902,12,65.0,1.0
2020-03-30,Missouri,29,1049,13,147.0,1.0
2020-03-31,Missouri,29,1350,15,301.0,2.0
2020-04-01,Missouri,29,1580,21,230.0,6.0
2020-04-02,Missouri,29,1834,28,254.0,7.0
2020-04-03,Missouri,29,2113,36,279.0,8.0
2020-04-04,Missouri,29,2291,44,178.0,8.0
2020-04-05,Missouri,29,2367,52,76.0,8.0
2020-04-06,Missouri,29,2722,56,355.0,4.0
2020-04-07,Missouri,29,3037,80,315.0,24.0
2020-04-08,Missouri,29,3327,86,290.0,6.0
2020-04-09,Missouri,29,3539,94,212.0,8.0
2020-04-10,Missouri,29,3799,105,260.0,11.0
2020-04-11,Missouri,29,4024,116,225.0,11.0
2020-04-12,Missouri,29,4160,116,136.0,0.0
2020-04-13,Missouri,29,4388,136,228.0,20.0
2020-04-14,Missouri,29,4686,151,298.0,15.0
2020-04-15,Missouri,29,4895,164,209.0,13.0
2020-04-16,Missouri,29,5111,170,216.0,6.0
2020-04-17,Missouri,29,5283,184,172.0,14.0
2020-04-18,Missouri,29,5517,194,234.0,10.0
2020-04-19,Missouri,29,5667,196,150.0,2.0
2020-04-20,Missouri,29,5807,201,140.0,5.0
2020-04-21,Missouri,29,5941,221,134.0,20.0
2020-04-22,Missouri,29,6137,236,196.0,15.0
2020-04-23,Missouri,29,6321,248,184.0,12.0
2020-04-24,Missouri,29,6625,267,304.0,19.0
2020-04-25,Missouri,29,6826,280,201.0,13.0
2020-04-26,Missouri,29,6997,282,171.0,2.0
2020-04-27,Missouri,29,7171,296,174.0,14.0
2020-04-28,Missouri,29,7306,324,135.0,28.0
2020-04-29,Missouri,29,7426,331,120.0,7.0
2020-04-30,Missouri,29,7563,341,137.0,10.0
2020-05-01,Missouri,29,7840,355,277.0,14.0
2020-05-02,Missouri,29,8154,373,314.0,18.0
2020-05-03,Missouri,29,8454,378,300.0,5.0
2020-05-04,Missouri,29,8776,387,322.0,9.0
2020-05-05,Missouri,29,8919,408,143.0,21.0
2020-05-06,Missouri,29,9164,429,245.0,21.0
2020-05-07,Missouri,29,9409,449,245.0,20.0
2020-05-08,Missouri,29,9573,481,164.0,32.0
2020-05-09,Missouri,29,9737,492,164.0,11.0
2020-05-10,Missouri,29,9906,502,169.0,10.0
2020-05-11,Missouri,29,10025,512,119.0,10.0
2020-05-12,Missouri,29,10124,528,99.0,16.0
2020-05-13,Missouri,29,10369,548,245.0,20.0
2020-05-14,Missouri,29,10490,564,121.0,16.0
2020-05-15,Missouri,29,10567,579,77.0,15.0
2020-05-16,Missouri,29,10794,593,227.0,14.0
2020-05-17,Missouri,29,11069,601,275.0,8.0
2020-05-18,Missouri,29,11225,609,156.0,8.0
2020-05-19,Missouri,29,11369,631,144.0,22.0
2020-05-20,Missouri,29,11510,643,141.0,12.0
2020-05-21,Missouri,29,11657,670,147.0,27.0
2020-05-22,Missouri,29,11797,680,140.0,10.0
2020-05-23,Missouri,29,11922,685,125.0,5.0
2020-05-24,Missouri,29,12114,689,192.0,4.0
2020-05-25,Missouri,29,12296,694,182.0,5.0
2020-05-26,Missouri,29,12437,698,141.0,4.0
2020-05-27,Missouri,29,12624,705,187.0,7.0
2020-05-28,Missouri,29,12815,715,191.0,10.0
2020-05-29,Missouri,29,12949,740,134.0,25.0
2020-05-30,Missouri,29,13118,782,169.0,42.0
2020-05-31,Missouri,29,13297,784,179.0,2.0
2020-06-01,Missouri,29,13523,786,226.0,2.0
2020-06-02,Missouri,29,13822,797,299.0,11.0
2020-06-03,Missouri,29,14020,801,198.0,4.0
2020-06-04,Missouri,29,14286,806,266.0,5.0
2020-06-05,Missouri,29,14515,816,229.0,10.0
2020-06-06,Missouri,29,14659,823,144.0,7.0
2020-06-07,Missouri,29,14985,823,326.0,0.0
2020-06-08,Missouri,29,15159,832,174.0,9.0
2020-06-09,Missouri,29,15396,854,237.0,22.0
2020-06-10,Missouri,29,15662,861,266.0,7.0
2020-06-11,Missouri,29,15924,873,262.0,12.0
2020-06-12,Missouri,29,16111,884,187.0,11.0
2020-06-13,Missouri,29,16327,890,216.0,6.0
2020-06-14,Missouri,29,16384,890,57.0,0.0
2020-06-15,Missouri,29,16712,895,328.0,5.0
2020-06-16,Missouri,29,16930,903,218.0,8.0
2020-06-17,Missouri,29,17151,924,221.0,21.0
2020-06-18,Missouri,29,17488,963,337.0,39.0
2020-06-19,Missouri,29,17780,973,292.0,10.0
2020-06-20,Missouri,29,18155,975,375.0,2.0
2020-06-21,Missouri,29,18552,975,397.0,0.0
2020-06-22,Missouri,29,18733,980,181.0,5.0
2020-06-23,Missouri,29,19148,993,415.0,13.0
2020-06-24,Missouri,29,19478,1001,330.0,8.0
2020-06-25,Missouri,29,20076,1006,598.0,5.0
2020-06-26,Missouri,29,20567,1019,491.0,13.0
2020-06-27,Missouri,29,20909,1021,342.0,2.0
2020-06-28,Missouri,29,21254,1023,345.0,2.0
2020-06-29,Missouri,29,21748,1026,494.0,3.0
2020-06-30,Missouri,29,22275,1037,527.0,11.0
2020-07-01,Missouri,29,22595,1049,320.0,12.0
2020-07-02,Missouri,29,23085,1056,490.0,7.0
2020-07-03,Missouri,29,23620,1060,535.0,4.0
2020-07-04,Missouri,29,24061,1062,441.0,2.0
2020-07-05,Missouri,29,24334,1062,273.0,0.0
2020-07-06,Missouri,29,24850,1068,516.0,6.0
2020-07-07,Missouri,29,25566,1083,716.0,15.0
2020-07-08,Missouri,29,26343,1089,777.0,6.0
2020-07-09,Missouri,29,27301,1095,958.0,6.0
2020-07-10,Missouri,29,28060,1107,759.0,12.0
2020-07-11,Missouri,29,28649,1112,589.0,5.0
2020-07-12,Missouri,29,29173,1113,524.0,1.0
2020-07-13,Missouri,29,29781,1126,608.0,13.0
2020-07-14,Missouri,29,30817,1136,1036.0,10.0
2020-07-15,Missouri,29,31737,1141,920.0,5.0
2020-07-16,Missouri,29,32596,1145,859.0,4.0
2020-07-17,Missouri,29,33536,1151,940.0,6.0
2020-07-18,Missouri,29,34363,1158,827.0,7.0
2020-07-19,Missouri,29,35154,1158,791.0,0.0
2020-07-20,Missouri,29,36044,1164,890.0,6.0
2020-07-21,Missouri,29,37248,1175,1204.0,11.0
2020-07-22,Missouri,29,38454,1196,1206.0,21.0
2020-07-23,Missouri,29,39923,1212,1469.0,16.0
2020-07-24,Missouri,29,41224,1221,1301.0,9.0
2020-07-25,Missouri,29,42310,1224,1086.0,3.0
2020-07-26,Missouri,29,43477,1231,1167.0,7.0
2020-07-27,Missouri,29,44813,1245,1336.0,14.0
2020-07-28,Missouri,29,46225,1263,1412.0,18.0
2020-07-29,Missouri,29,47683,1269,1458.0,6.0
2020-07-30,Missouri,29,49671,1288,1988.0,19.0
2020-07-31,Missouri,29,51074,1305,1403.0,17.0
2020-08-01,Missouri,29,52012,1311,938.0,6.0
2020-08-02,Missouri,29,52577,1311,565.0,0.0
2020-08-03,Missouri,29,53676,1316,1099.0,5.0
2020-08-04,Missouri,29,54890,1330,1214.0,14.0
2020-08-05,Missouri,29,55951,1337,1061.0,7.0
2020-08-06,Missouri,29,57175,1349,1224.0,12.0
2020-08-07,Missouri,29,58321,1374,1146.0,25.0
2020-08-08,Missouri,29,58710,1381,389.0,7.0
2020-08-09,Missouri,29,59895,1386,1185.0,5.0
2020-08-10,Missouri,29,60882,1397,987.0,11.0
2020-08-11,Missouri,29,61949,1402,1067.0,5.0
2020-08-12,Missouri,29,63372,1408,1423.0,6.0
2020-08-13,Missouri,29,64933,1417,1561.0,9.0
2020-08-14,Missouri,29,66305,1425,1372.0,8.0
2020-08-15,Missouri,29,67442,1431,1137.0,6.0
2020-08-16,Missouri,29,68493,1436,1051.0,5.0
2020-08-17,Missouri,29,69888,1468,1395.0,32.0
2020-08-18,Missouri,29,70759,1477,871.0,9.0
2020-08-19,Missouri,29,71802,1490,1043.0,13.0
2020-08-20,Missouri,29,72912,1508,1110.0,18.0
2020-08-21,Missouri,29,74221,1511,1309.0,3.0
2020-08-22,Missouri,29,75468,1519,1247.0,8.0
2020-08-23,Missouri,29,76339,1519,871.0,0.0
2020-08-24,Missouri,29,77254,1533,915.0,14.0
2020-08-25,Missouri,29,78246,1553,992.0,20.0
2020-08-26,Missouri,29,79588,1566,1342.0,13.0
2020-08-27,Missouri,29,80913,1583,1325.0,17.0
2020-08-28,Missouri,29,82449,1599,1536.0,16.0
2020-08-29,Missouri,29,83973,1613,1524.0,14.0
2020-08-30,Missouri,29,85133,1615,1160.0,2.0
2020-08-31,Missouri,29,86328,1623,1195.0,8.0
2020-09-01,Missouri,29,87414,1651,1086.0,28.0
2020-09-02,Missouri,29,88974,1669,1560.0,18.0
2020-09-03,Missouri,29,90392,1680,1418.0,11.0
2020-09-04,Missouri,29,91994,1698,1602.0,18.0
2020-09-05,Missouri,29,93713,1728,1719.0,30.0
2020-09-06,Missouri,29,94923,1739,1210.0,11.0
2020-09-07,Missouri,29,95795,1739,872.0,0.0
2020-09-08,Missouri,29,97044,1746,1249.0,7.0
2020-09-09,Missouri,29,98446,1755,1402.0,9.0
2020-09-10,Missouri,29,99677,1773,1231.0,18.0
2020-09-11,Missouri,29,101285,1784,1608.0,11.0
2020-09-12,Missouri,29,103085,1802,1800.0,18.0
2020-09-13,Missouri,29,104603,1812,1518.0,10.0
2020-09-14,Missouri,29,106057,1812,1454.0,0.0
2020-09-15,Missouri,29,107687,1830,1630.0,18.0
2020-09-16,Missouri,29,108997,1844,1310.0,14.0
2020-09-17,Missouri,29,110554,1864,1557.0,20.0
2020-09-18,Missouri,29,112547,1892,1993.0,28.0
2020-09-19,Missouri,29,113794,1905,1247.0,13.0
2020-09-20,Missouri,29,115000,1896,1206.0,-9.0
2020-09-21,Missouri,29,116814,1936,1814.0,40.0
2020-09-22,Missouri,29,118574,1974,1760.0,38.0
2020-09-23,Missouri,29,120124,2035,1550.0,61.0
2020-09-24,Missouri,29,121485,2055,1361.0,20.0
2020-09-25,Missouri,29,123544,2075,2059.0,20.0
2020-09-26,Missouri,29,124939,2118,1395.0,43.0
2020-09-27,Missouri,29,126115,2117,1176.0,-1.0
2020-09-28,Missouri,29,127894,2132,1779.0,15.0
2020-09-29,Missouri,29,128816,2148,922.0,16.0
2020-09-30,Missouri,29,130065,2157,1249.0,9.0
2020-10-01,Missouri,29,131778,2184,1713.0,27.0
2020-10-02,Missouri,29,133725,2207,1947.0,23.0
2020-10-03,Missouri,29,134826,2220,1101.0,13.0
2020-10-04,Missouri,29,135691,2220,865.0,0.0
2020-10-05,Missouri,29,137297,2229,1606.0,9.0
2020-10-06,Missouri,29,139172,2258,1875.0,29.0
2020-10-07,Missouri,29,141262,2334,2090.0,76.0
2020-10-08,Missouri,29,142732,2360,1470.0,26.0
2020-10-09,Missouri,29,145034,2463,2302.0,103.0
2020-10-10,Missouri,29,148199,2483,3165.0,20.0
2020-10-11,Missouri,29,148481,2483,282.0,0.0
2020-10-12,Missouri,29,149460,2484,979.0,1.0
2020-10-13,Missouri,29,150496,2495,1036.0,11.0
2020-10-14,Missouri,29,154213,2598,3717.0,103.0
2020-10-15,Missouri,29,156142,2531,1929.0,-67.0
2020-10-16,Missouri,29,158764,2550,2622.0,19.0
2020-10-17,Missouri,29,160654,2645,1890.0,95.0
2020-10-18,Missouri,29,162156,2648,1502.0,3.0
2020-10-19,Missouri,29,164249,2660,2093.0,12.0
2020-10-20,Missouri,29,164891,2668,642.0,8.0
2020-10-21,Missouri,29,167435,2716,2544.0,48.0
2020-10-22,Missouri,29,169311,2734,1876.0,18.0
2020-10-23,Missouri,29,171871,2764,2560.0,30.0
2020-10-24,Missouri,29,173746,2854,1875.0,90.0
2020-10-25,Missouri,29,175243,2857,1497.0,3.0
2020-10-26,Missouri,29,177733,2869,2490.0,12.0
2020-10-27,Missouri,29,179457,2912,1724.0,43.0
2020-10-28,Missouri,29,181877,2940,2420.0,28.0
2020-10-29,Missouri,29,184847,2978,2970.0,38.0
2020-10-30,Missouri,29,187830,3014,2983.0,36.0
2020-10-31,Missouri,29,189925,3090,2095.0,76.0
2020-11-01,Missouri,29,192141,3091,2216.0,1.0
2020-11-02,Missouri,29,195938,3101,3797.0,10.0
2020-11-03,Missouri,29,198312,3136,2374.0,35.0
2020-11-04,Missouri,29,201515,3166,3203.0,30.0
2020-11-05,Missouri,29,205036,3197,3521.0,31.0
2020-11-06,Missouri,29,210054,3217,5018.0,20.0
2020-11-07,Missouri,29,213645,3235,3591.0,18.0
2020-11-08,Missouri,29,216654,3238,3009.0,3.0
2020-11-09,Missouri,29,221874,3241,5220.0,3.0
2020-11-10,Missouri,29,226372,3375,4498.0,134.0
2020-11-11,Missouri,29,230003,3411,3631.0,36.0
2020-11-12,Missouri,29,235341,3441,5338.0,30.0
2020-11-13,Missouri,29,241236,3452,5895.0,11.0
2020-11-14,Missouri,29,248400,3463,7164.0,11.0
2020-11-15,Missouri,29,249608,3463,1208.0,0.0
2020-11-16,Missouri,29,255942,3485,6334.0,22.0
2020-11-17,Missouri,29,261105,3552,5163.0,67.0
2020-11-18,Missouri,29,266079,3591,4974.0,39.0
2020-11-19,Missouri,29,270387,3618,4308.0,27.0
2020-11-20,Missouri,29,275917,3675,5530.0,57.0
2020-11-21,Missouri,29,279987,3684,4070.0,9.0
2020-11-22,Missouri,29,283756,3688,3769.0,4.0
2020-11-23,Missouri,29,288308,3697,4552.0,9.0
2020-11-24,Missouri,29,292786,3869,4478.0,172.0
2020-11-25,Missouri,29,297374,3908,4588.0,39.0
2020-11-26,Missouri,29,300825,3932,3451.0,24.0
2020-11-27,Missouri,29,304234,3943,3409.0,11.0
2020-11-28,Missouri,29,306526,3950,2292.0,7.0
2020-11-29,Missouri,29,309420,3956,2894.0,6.0
2020-11-30,Missouri,29,314981,3981,5561.0,25.0
2020-12-01,Missouri,29,317903,4130,2922.0,149.0
2020-12-02,Missouri,29,321411,4185,3508.0,55.0
2020-12-03,Missouri,29,325519,4274,4108.0,89.0
2020-12-04,Missouri,29,330445,4375,4926.0,101.0
2020-12-05,Missouri,29,334637,4412,4192.0,37.0
2020-12-06,Missouri,29,337927,4420,3290.0,8.0
2020-12-07,Missouri,29,342244,4452,4317.0,32.0
2020-12-08,Missouri,29,346161,4594,3917.0,142.0
2020-12-09,Missouri,29,349046,4640,2885.0,46.0
2020-12-10,Missouri,29,353082,4690,4036.0,50.0
2020-12-11,Missouri,29,355147,4704,2065.0,14.0
2020-12-12,Missouri,29,360623,4754,5476.0,50.0
2020-12-13,Missouri,29,363246,4761,2623.0,7.0
2020-12-14,Missouri,29,367510,4787,4264.0,26.0
2020-12-15,Missouri,29,370869,4959,3359.0,172.0
2020-12-16,Missouri,29,374010,5043,3141.0,84.0
2020-12-17,Missouri,29,378014,5101,4004.0,58.0
2020-12-18,Missouri,29,382181,5170,4167.0,69.0
2020-12-19,Missouri,29,384522,5236,2341.0,66.0
2020-12-20,Missouri,29,386259,5262,1737.0,26.0
2020-12-21,Missouri,29,390512,5291,4253.0,29.0
2020-12-22,Missouri,29,393488,5474,2976.0,183.0
2020-12-23,Missouri,29,396409,5588,2921.0,114.0
2020-12-24,Missouri,29,399528,5627,3119.0,39.0
2020-12-25,Missouri,29,400714,5633,1186.0,6.0
2020-12-26,Missouri,29,402344,5642,1630.0,9.0
2020-12-27,Missouri,29,404201,5656,1857.0,14.0
2020-12-28,Missouri,29,407193,5668,2992.0,12.0
2020-12-29,Missouri,29,410334,5766,3141.0,98.0
2020-12-30,Missouri,29,413764,5846,3430.0,80.0
2020-12-31,Missouri,29,418637,5887,4873.0,41.0
2021-01-01,Missouri,29,421217,5906,2580.0,19.0
2021-01-02,Missouri,29,423894,5910,2677.0,4.0
2021-01-03,Missouri,29,426489,5928,2595.0,18.0
2021-01-04,Missouri,29,429745,5941,3256.0,13.0
2021-01-05,Missouri,29,432830,6123,3085.0,182.0
2021-01-06,Missouri,29,435687,6167,2857.0,44.0
2021-01-07,Missouri,29,440563,6238,4876.0,71.0
2021-01-08,Missouri,29,445310,6276,4747.0,38.0
2021-01-09,Missouri,29,448586,6309,3276.0,33.0
2021-01-10,Missouri,29,450886,6316,2300.0,7.0
2021-01-11,Missouri,29,459493,6336,8607.0,20.0
2021-01-12,Missouri,29,462085,6495,2592.0,159.0
2021-01-13,Missouri,29,464620,6538,2535.0,43.0
2021-01-14,Missouri,29,467633,6590,3013.0,52.0
2021-01-15,Missouri,29,470284,6619,2651.0,29.0
2021-01-16,Missouri,29,472057,6644,1773.0,25.0
2021-01-17,Missouri,29,473268,6647,1211.0,3.0
2021-01-18,Missouri,29,474403,6655,1135.0,8.0
2021-01-19,Missouri,29,477420,6672,3017.0,17.0
2021-01-20,Missouri,29,479480,6868,2060.0,196.0
2021-01-21,Missouri,29,481962,6909,2482.0,41.0
2021-01-22,Missouri,29,484370,6932,2408.0,23.0
2021-01-23,Missouri,29,485926,6949,1556.0,17.0
2021-01-24,Missouri,29,487640,6956,1714.0,7.0
2021-01-25,Missouri,29,489865,6968,2225.0,12.0
2021-01-26,Missouri,29,491544,7082,1679.0,114.0
2021-01-27,Missouri,29,493392,7118,1848.0,36.0
2021-01-28,Missouri,29,495619,7141,2227.0,23.0
2021-01-29,Missouri,29,497838,7162,2219.0,21.0
2021-01-30,Missouri,29,498808,7175,970.0,13.0
2021-01-31,Missouri,29,499530,7176,722.0,1.0
2021-02-01,Missouri,29,501226,7182,1696.0,6.0
2021-02-02,Missouri,29,502819,7410,1593.0,228.0
2021-02-03,Missouri,29,504315,7491,1496.0,81.0
2021-02-04,Missouri,29,505891,7518,1576.0,27.0
2021-02-05,Missouri,29,507708,7540,1817.0,22.0
2021-02-06,Missouri,29,508465,7557,757.0,17.0
2021-02-07,Missouri,29,508990,7562,525.0,5.0
2021-02-08,Missouri,29,510376,7578,1386.0,16.0
2021-02-09,Missouri,29,511167,7589,791.0,11.0
2021-02-10,Missouri,29,512440,7606,1273.0,17.0
2021-02-11,Missouri,29,513568,7798,1128.0,192.0
2021-02-12,Missouri,29,514627,7840,1059.0,42.0
2021-02-13,Missouri,29,515162,7870,535.0,30.0
2021-02-14,Missouri,29,515507,7875,345.0,5.0
2021-02-15,Missouri,29,515870,7879,363.0,4.0
2021-02-16,Missouri,29,516710,7888,840.0,9.0
2021-02-17,Missouri,29,517798,7929,1088.0,41.0
2021-02-18,Missouri,29,518605,8087,807.0,158.0
2021-02-19,Missouri,29,519441,8140,836.0,53.0
2021-02-20,Missouri,29,519922,8151,481.0,11.0
2021-02-21,Missouri,29,520226,8151,304.0,0.0
2021-02-22,Missouri,29,521050,8167,824.0,16.0
2021-02-23,Missouri,29,521782,8284,732.0,117.0
2021-02-24,Missouri,29,522611,8316,829.0,32.0
2021-02-25,Missouri,29,523311,8355,700.0,39.0
2021-02-26,Missouri,29,523958,8371,647.0,16.0
2021-02-27,Missouri,29,524325,8383,367.0,12.0
2021-02-28,Missouri,29,524600,8382,275.0,-1.0
2021-03-01,Missouri,29,525206,8385,606.0,3.0
2021-03-02,Missouri,29,525664,8402,458.0,17.0
2021-03-03,Missouri,29,526191,8565,527.0,163.0
2021-03-04,Missouri,29,526806,8571,615.0,6.0
2021-03-05,Missouri,29,527396,8599,590.0,28.0
2021-03-06,Missouri,29,527836,8606,440.0,7.0
2021-03-07,Missouri,29,528102,8608,266.0,2.0
2021-03-08,Missouri,29,574365,8610,46263.0,2.0
2021-03-09,Missouri,29,575066,8715,701.0,105.0
2021-03-10,Missouri,29,575719,8728,653.0,13.0
2021-03-11,Missouri,29,576523,8743,804.0,15.0
2021-03-12,Missouri,29,577371,8752,848.0,9.0
2021-03-13,Missouri,29,577932,8769,561.0,17.0
2021-03-14,Missouri,29,578274,8770,342.0,1.0
2021-03-15,Missouri,29,578559,8771,285.0,1.0
2021-03-16,Missouri,29,579229,8797,670.0,26.0
2021-03-17,Missouri,29,580040,8806,811.0,9.0
2021-03-18,Missouri,29,580761,8811,721.0,5.0
2021-03-19,Missouri,29,581380,8813,619.0,2.0
2021-03-20,Missouri,29,581859,8816,479.0,3.0
2021-03-21,Missouri,29,582185,8822,326.0,6.0
2021-03-22,Missouri,29,582710,8824,525.0,2.0
2021-03-23,Missouri,29,583286,8881,576.0,57.0
2021-03-24,Missouri,29,584084,8892,798.0,11.0
2021-03-25,Missouri,29,585299,8903,1215.0,11.0
2021-03-26,Missouri,29,586353,8910,1054.0,7.0
2021-03-27,Missouri,29,586829,8942,476.0,32.0
2021-03-28,Missouri,29,587107,8943,278.0,1.0
2021-03-29,Missouri,29,587619,8920,512.0,-23.0
2021-03-30,Missouri,29,588199,8971,580.0,51.0
2021-03-31,Missouri,29,588900,8977,701.0,6.0
2021-04-01,Missouri,29,589546,8981,646.0,4.0
2021-04-02,Missouri,29,590234,8985,688.0,4.0
2021-04-03,Missouri,29,590697,8988,463.0,3.0
2021-04-04,Missouri,29,591087,8988,390.0,0.0
2021-04-05,Missouri,29,591607,8990,520.0,2.0
2021-04-06,Missouri,29,592195,8999,588.0,9.0
2021-04-07,Missouri,29,592986,9001,791.0,2.0
2021-04-08,Missouri,29,593771,9001,785.0,0.0
2021-04-09,Missouri,29,594557,9000,786.0,-1.0
2021-04-10,Missouri,29,595098,9006,541.0,6.0
2021-04-11,Missouri,29,595502,9007,404.0,1.0
2021-04-12,Missouri,29,596027,9010,525.0,3.0
2021-04-13,Missouri,29,596651,9077,624.0,67.0
2021-04-14,Missouri,29,597506,9101,855.0,24.0
2021-04-15,Missouri,29,598251,9106,745.0,5.0
2021-04-16,Missouri,29,599136,9111,885.0,5.0
2021-04-17,Missouri,29,592651,9115,-6485.0,4.0
2021-04-18,Missouri,29,592954,9115,303.0,0.0
2021-04-19,Missouri,29,593452,9117,498.0,2.0
2021-04-20,Missouri,29,594129,9152,677.0,35.0
2021-04-21,Missouri,29,594860,9161,731.0,9.0
2021-04-22,Missouri,29,595623,9169,763.0,8.0
2021-04-23,Missouri,29,596543,9172,920.0,3.0
2021-04-24,Missouri,29,597228,9179,685.0,7.0
2021-04-25,Missouri,29,597547,9180,319.0,1.0
2021-04-26,Missouri,29,597967,9182,420.0,2.0
2021-04-27,Missouri,29,598538,9217,571.0,35.0
2021-04-28,Missouri,29,599445,9230,907.0,13.0
2021-04-29,Missouri,29,600190,9237,745.0,7.0
2021-04-30,Missouri,29,600910,9243,720.0,6.0
2021-05-01,Missouri,29,601861,9250,951.0,7.0
2021-05-02,Missouri,29,602466,9253,605.0,3.0
2021-05-03,Missouri,29,603024,9255,558.0,2.0
2021-05-04,Missouri,29,603560,9310,536.0,55.0
2021-05-05,Missouri,29,604140,9319,580.0,9.0
2021-05-06,Missouri,29,604806,9323,666.0,4.0
2021-05-07,Missouri,29,605406,9329,600.0,6.0
2021-05-08,Missouri,29,605885,9332,479.0,3.0
2021-05-09,Missouri,29,606180,9334,295.0,2.0
2021-05-10,Missouri,29,606513,9337,333.0,3.0
2021-05-11,Missouri,29,606922,9356,409.0,19.0
2021-05-12,Missouri,29,607269,9367,347.0,11.0
2021-05-13,Missouri,29,607836,9377,567.0,10.0
2021-05-14,Missouri,29,608351,9388,515.0,11.0
2021-05-15,Missouri,29,608719,9392,368.0,4.0
2021-05-16,Missouri,29,608962,9392,243.0,0.0
2021-05-17,Missouri,29,609296,9393,334.0,1.0
2021-05-18,Missouri,29,609741,9504,445.0,111.0
2021-05-19,Missouri,29,610209,9550,468.0,46.0
2021-05-20,Missouri,29,610827,9557,618.0,7.0
2021-05-21,Missouri,29,619279,9571,8452.0,14.0
2021-05-22,Missouri,29,611807,9572,-7472.0,1.0
2021-05-23,Missouri,29,612035,9572,228.0,0.0
2021-05-24,Missouri,29,612340,9578,305.0,6.0
2021-05-25,Missouri,29,612815,9618,475.0,40.0
2021-05-26,Missouri,29,613366,9652,551.0,34.0
2021-05-27,Missouri,29,614040,9664,674.0,12.0
2021-05-28,Missouri,29,614659,9672,619.0,8.0
2021-05-29,Missouri,29,615075,9672,416.0,0.0
2021-05-30,Missouri,29,615279,9674,204.0,2.0
2021-05-31,Missouri,29,615408,9676,129.0,2.0
2021-06-01,Missouri,29,615552,9676,144.0,0.0
2021-06-02,Missouri,29,616056,9710,504.0,34.0
2021-06-03,Missouri,29,616722,9718,666.0,8.0
